elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,51.19,71,2496,96,119177
20,51.15,71,2489,96,119126
30,90.84,79,2450,96,119128
40,90.12,81,2424,96,119120
50,89.88,82,2418,96,119121
60,41.92,76,2470,96,119110
70,40.80,72,2470,96,119115
80,40.54,71,2489,96,119116
90,40.23,69,2489,96,119115
100,39.88,68,2489,96,119114
110,39.69,68,2489,96,119114
120,39.56,67,2489,96,119112
130,39.48,67,2489,96,119115
141,39.32,66,2489,96,119117
151,39.25,66,2489,96,119117
161,39.13,65,2489,96,119114
171,39.00,65,2489,96,119117
181,47.35,67,2496,96,119123
191,90.43,76,2450,96,119116
201,89.25,80,2450,96,119119
211,89.71,81,2405,96,119115
221,41.05,73,2470,96,119106
231,40.54,70,2489,96,119113
241,40.16,69,2489,96,119106
251,39.81,68,2489,96,119096
261,39.64,67,2489,96,119100
271,39.47,66,2489,96,119104
281,39.31,66,2489,96,119108
291,39.15,66,2489,96,119096
302,39.10,65,2489,96,119098
312,39.05,65,2489,96,119104
322,39.19,66,2489,96,119104
332,39.37,66,2489,96,119106
342,90.63,77,2457,96,119106
352,89.87,80,2431,96,119100
362,90.10,79,2424,96,119096
372,41.48,74,2470,96,119089
382,40.81,71,2489,96,119092
392,40.29,70,2489,96,119096
402,40.01,69,2489,96,119097
412,39.71,68,2489,96,119095
422,39.60,67,2489,96,119098
432,39.38,66,2489,96,119105
442,39.24,66,2489,96,119111
452,39.12,65,2489,96,119104
463,39.06,65,2489,96,119097
473,39.09,65,2489,96,119103
483,39.26,66,2489,96,119096
493,79.17,75,2457,96,119094
503,90.29,79,2457,96,119102
513,89.86,81,2411,96,119104
523,89.87,82,2424,96,119108
533,40.99,73,2470,96,119103
543,40.61,70,2489,96,119101
553,40.12,69,2489,96,119109
563,39.88,68,2489,96,119108
573,39.52,67,2489,96,119107
583,39.41,66,2489,96,119111
593,39.31,66,2489,96,119111
603,39.19,66,2489,96,119107
614,39.12,65,2489,96,119098
624,39.13,66,2489,96,119091
634,39.33,66,2489,96,119094
644,39.51,67,2489,96,119103
654,89.34,77,2431,96,119105
664,88.83,81,2424,96,119102
674,86.97,81,2405,96,119114
684,86.18,81,2398,96,119100
694,86.08,80,2411,96,119091
704,86.16,83,2398,96,119098
714,78.04,83,2405,96,119097
724,43.77,74,2470,96,119094
734,43.27,72,2470,96,119096
744,43.08,71,2489,96,119109
754,42.71,69,2489,96,119106
764,42.48,69,2489,96,119108
775,42.28,68,2489,96,119102
785,42.13,68,2489,96,119099
795,42.00,67,2489,96,119098
805,41.92,67,2489,96,119102
815,41.94,67,2489,96,119105
825,41.83,66,2489,96,119109
835,41.68,66,2489,96,119113
845,89.45,74,2463,96,119104
855,90.51,77,2450,96,119103
865,89.92,79,2450,96,119103
875,90.24,80,2437,96,119107
885,88.23,81,2424,96,119109
895,88.23,81,2411,96,119105
905,86.93,80,2411,96,119104
915,44.05,74,2470,96,119101
925,43.27,72,2470,96,119103
935,43.05,71,2489,96,119101
946,42.72,69,2489,96,119103
956,42.46,69,2489,96,119099
966,42.32,68,2489,96,119107
976,42.11,68,2489,96,119113
986,42.02,67,2489,96,119108
996,41.94,67,2489,96,119107
1006,41.86,66,2489,96,119109
1016,41.75,66,2489,96,119106
1026,41.73,66,2489,96,119104
1036,38.33,65,2489,96,119106
1046,90.51,75,2450,96,119104
1056,90.44,77,2450,96,119103
1066,89.89,80,2431,96,119099
1076,88.24,81,2398,96,119102
1086,88.10,82,2418,96,119097
1096,87.93,81,2411,96,119107
1107,44.60,76,2470,96,119108
1117,43.55,73,2470,96,119102
1127,43.19,71,2489,96,119103
1137,42.78,70,2489,96,119103
1147,42.62,69,2489,96,119105
1157,42.31,68,2489,96,119102
1167,42.10,68,2489,96,119099
1177,42.06,67,2489,96,119104
1187,41.90,67,2489,96,119100
1197,41.83,66,2489,96,119102
1207,41.65,66,2489,96,119098
1217,41.64,66,2489,96,119101
1227,41.49,66,2489,96,119102
1237,89.72,74,2457,96,119094
1247,90.34,76,2437,96,119095
1258,90.23,79,2444,96,119098
1268,89.61,81,2411,96,119101
1278,88.43,82,2418,96,119105
1288,87.75,83,2418,96,119113
1298,87.71,83,2411,96,119107
1308,43.91,74,2470,96,119103
1318,43.28,72,2470,96,119100
1328,43.07,70,2489,96,119099
1338,42.73,69,2489,96,119101
1348,42.36,69,2489,96,119099
1358,42.29,68,2489,96,119099
1368,42.25,67,2489,96,119088
1378,42.12,67,2489,96,119088
1388,41.98,67,2489,96,119092
1398,41.85,66,2489,96,119091
1408,41.85,66,2489,96,119096
1419,41.72,66,2489,96,119098
1429,40.03,65,2489,96,119103
1439,89.18,76,2457,96,119109
1449,89.36,79,2437,96,119103
1459,88.28,81,2424,96,119101
1469,86.78,82,2392,96,119103
1479,86.24,82,2405,96,119098
1489,86.09,83,2398,96,119095
1499,86.02,81,2405,96,119097
1509,86.13,83,2392,96,119097
1519,86.18,84,2398,96,119093
1529,86.37,84,2405,96,119094
1539,86.69,84,2392,96,119096
1549,86.46,85,2398,96,119099
1559,86.24,85,2405,96,119102
1569,54.29,78,2470,96,119105
1579,53.49,77,2470,96,119097
1589,53.13,75,2470,96,119098
1600,52.64,74,2470,96,119095
1610,52.46,73,2470,96,119105
1620,52.37,73,2470,96,119107
1630,52.03,73,2470,96,119109
1640,51.95,72,2470,96,119112
1650,51.81,72,2470,96,119111
1660,51.80,71,2470,96,119108
1670,51.74,71,2470,96,119111
1680,51.94,71,2470,96,119105
1690,51.74,71,2470,96,119102
1700,51.85,71,2489,96,119103
1710,51.76,70,2489,96,119107
1720,42.50,69,2489,96,119108
1730,39.40,67,2489,96,119111
1740,90.91,78,2457,96,119119
1750,90.17,79,2437,96,119114
1761,90.33,80,2444,96,119117
1771,88.20,80,2405,96,119120
1781,88.10,80,2411,96,119122
1791,87.55,82,2411,96,119121
1801,87.72,83,2411,96,119124
1811,87.35,83,2411,96,119124
1821,87.54,84,2398,96,119120
1831,87.02,83,2405,96,119117
1841,87.18,81,2411,96,119120
1851,87.00,85,2405,96,119117
1861,87.00,84,2405,96,119119
1871,54.53,79,2470,96,119131
1881,53.69,77,2470,96,119126
1891,53.16,76,2470,96,119120
1901,52.85,75,2470,96,119117
1911,52.53,74,2470,96,119117
1921,52.34,73,2470,96,119118
1931,52.15,72,2470,96,119117
1942,52.15,73,2470,96,119121
1952,51.97,72,2483,96,119125
1962,51.76,72,2470,96,119128
1972,51.70,71,2489,96,119155
1982,51.74,71,2489,96,119217
1992,51.78,72,2470,96,119215
2002,51.57,71,2470,96,119198
2012,51.95,72,2470,96,119207
2022,51.94,71,2489,96,119170
2032,42.43,69,2489,96,119156
2042,90.78,74,2457,96,119158
2052,90.27,80,2450,96,119161
2062,90.15,81,2431,96,119142
2072,89.78,80,2431,96,119142
2082,88.07,82,2398,96,119140
2092,87.91,82,2411,96,119140
2103,87.39,83,2411,96,119141
2113,87.52,82,2405,96,119143
2123,87.26,83,2411,96,119151
2133,87.31,84,2405,96,119147
2143,86.89,80,2411,96,119145
2153,87.04,85,2392,96,119134
2163,86.94,84,2405,96,119140
2173,87.22,84,2411,96,119140
2183,53.96,77,2470,96,119142
2193,53.45,77,2470,96,119134
2203,53.00,75,2470,96,119131
2213,52.60,74,2470,96,119132
2223,52.44,73,2470,96,119136
2233,52.14,73,2470,96,119142
2243,52.26,73,2470,96,119131
2253,51.96,72,2470,96,119127
2263,51.95,72,2470,96,119128
2274,51.81,72,2470,96,119133
2284,51.71,71,2470,96,119119
2294,51.68,71,2470,96,119114
2304,51.74,71,2489,96,119117
2314,51.86,71,2489,96,119122
2324,51.74,71,2489,96,119120
2334,42.34,68,2489,96,119122
2344,84.49,76,2450,96,119127
2354,89.36,76,2450,96,119128
2364,88.64,79,2418,96,119122
2374,88.47,81,2424,96,119125
2384,86.63,82,2392,96,119120
2394,86.21,81,2405,96,119118
2404,85.99,83,2398,96,119118
2414,86.06,83,2398,96,119122
2424,86.11,83,2392,96,119131
2434,86.24,83,2398,96,119130
2444,86.11,84,2405,96,119130
2455,86.19,84,2392,96,119117
2465,86.06,84,2398,96,119115
2475,86.19,84,2398,96,119119
2485,53.94,78,2470,96,119120
2495,53.39,77,2470,96,119111
2505,53.11,75,2470,96,119116
2515,52.71,74,2470,96,119115
2525,52.46,74,2470,96,119125
2535,52.27,73,2470,96,119122
2545,52.31,73,2470,96,119105
2555,51.96,72,2470,96,119092
2565,52.03,72,2470,96,119102
2575,51.85,72,2470,96,119138
2585,51.99,71,2489,96,119130
2595,51.92,71,2489,96,119115
2605,51.62,71,2470,96,119118
2616,51.92,71,2489,96,119117
2626,51.83,71,2489,96,119118
2636,42.53,69,2489,96,119119
2646,38.18,67,2489,96,119117
