elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,40.73,57,2496,96,119709
20,40.97,58,2496,96,119666
30,39.44,59,2502,96,119674
40,41.40,60,2496,96,119685
51,41.54,61,2496,96,119681
61,41.62,61,2496,96,119684
71,41.73,62,2496,96,119687
81,41.75,62,2483,96,119680
91,41.83,62,2483,96,119682
101,58.25,65,2476,80,119693
111,40.35,63,2496,96,119698
121,40.35,63,2496,96,119696
131,40.56,63,2496,96,119698
141,40.45,63,2496,96,119685
151,40.55,64,2496,96,119690
161,40.61,64,2496,96,119701
171,39.37,63,2496,96,119701
181,40.70,64,2496,96,119697
191,40.66,64,2496,96,119736
201,40.68,64,2496,96,119721
211,36.95,64,2489,96,119718
222,40.72,64,2496,96,119721
232,40.74,65,2496,96,119721
242,40.83,64,2496,96,119730
252,71.84,70,2483,96,119727
262,42.54,65,2496,96,119729
272,42.61,66,2496,96,119733
282,42.64,66,2496,96,119726
292,42.58,66,2496,96,119725
302,43.32,66,2496,96,119730
312,42.79,66,2496,96,119731
322,42.90,66,2496,96,119725
332,42.95,66,2496,96,119727
342,42.85,66,2496,96,119728
352,42.92,66,2496,96,119724
362,42.83,67,2496,96,119727
372,42.90,67,2496,96,119718
383,42.87,67,2496,96,119683
393,42.87,67,2496,96,119697
403,42.89,67,2496,96,119698
413,43.15,67,2496,96,119706
423,43.09,67,2496,96,119700
433,43.16,67,2496,96,119701
443,43.04,67,2496,96,119701
453,43.16,67,2496,96,119707
