elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,16.23,64,2405,0,121636
20,40.94,68,2496,96,120339
30,41.94,68,2496,96,120352
40,42.00,69,2496,96,120302
50,43.72,69,2483,96,120274
60,40.46,69,2496,96,120267
70,15.65,64,2405,0,120268
80,43.00,67,2483,96,120273
90,19.23,63,2405,0,120274
100,42.48,67,2496,96,120275
110,37.69,67,2489,96,120276
120,39.74,66,2483,0,120266
130,43.14,67,2483,96,120269
141,42.03,68,2483,96,120271
151,41.68,68,2496,96,120402
161,40.01,68,2496,96,120284
171,40.22,68,2489,96,120323
181,15.84,64,2405,0,120322
191,37.32,65,2489,96,120307
201,37.55,66,2489,96,120272
211,38.29,67,2489,96,120257
221,39.89,67,2496,96,120259
231,38.95,67,2489,95,120253
241,38.97,67,2496,96,120263
251,37.74,67,2489,96,120260
261,38.53,67,2489,96,120250
271,39.99,67,2496,96,120255
281,43.35,68,2483,96,120247
291,40.31,68,2496,96,120245
301,39.97,67,2496,96,120247
312,39.96,68,2496,96,120249
322,40.10,67,2489,96,120250
332,40.04,68,2496,96,120250
342,43.02,67,2483,96,120251
352,14.95,61,2411,0,120246
362,14.39,58,2411,0,120248
372,46.69,63,2496,96,120251
382,14.74,60,2411,0,120251
392,38.43,64,2496,96,120253
402,38.52,63,2489,96,120255
412,42.21,64,2483,96,120250
422,37.60,64,2489,96,120241
432,23.16,59,2411,0,120247
442,37.96,64,2496,96,120246
452,38.82,64,2496,96,120245
462,39.90,64,2496,96,120240
472,36.11,64,2489,96,120241
482,14.66,60,2411,0,120237
492,41.90,63,2489,96,120241
503,39.42,64,2496,96,120224
513,42.51,65,2483,96,120230
523,37.10,64,2489,96,120233
533,42.69,66,2483,96,120236
543,14.61,60,2411,0,120243
553,16.64,57,2411,0,120241
563,36.63,62,2489,96,120238
573,25.71,59,2411,0,120233
583,41.78,62,2496,96,120231
593,42.04,63,2483,96,120227
603,36.38,63,2489,96,120226
613,40.69,64,2496,96,120224
623,41.07,65,2496,96,120226
633,14.70,60,2411,0,120228
643,14.25,57,2411,0,120231
653,41.69,62,2502,96,120233
663,40.46,63,2496,96,120234
673,14.40,58,2411,0,120232
684,14.36,58,2411,0,120234
694,25.05,59,2411,0,120235
704,36.38,61,2509,96,120238
714,29.41,59,2496,96,120227
724,14.08,57,2411,0,120218
734,13.81,55,2411,0,120221
744,42.36,59,2496,96,120224
754,24.62,55,2411,0,120225
764,13.64,54,2411,0,120246
774,13.75,54,2411,0,120239
784,41.26,59,2502,96,120240
794,13.85,55,2411,0,120234
804,13.62,53,2411,0,120237
814,36.04,59,2509,96,120237
824,44.38,59,2496,96,120233
834,41.67,61,2502,96,120232
844,21.27,58,2411,0,120223
