elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,15.32,62,2411,0,124070
20,14.72,59,2411,0,124389
30,14.32,58,2411,0,124355
40,92.80,74,2340,96,124242
50,91.81,77,2288,96,124183
60,95.50,80,2327,96,124286
70,95.65,81,2320,96,124265
80,91.31,79,2281,96,124277
90,89.11,81,2268,96,124204
100,89.03,80,2281,96,124055
110,85.11,80,2450,96,124100
120,90.57,83,2333,96,124111
130,92.33,84,2366,96,124161
140,88.85,83,2275,96,124187
150,88.33,82,2288,96,124198
160,88.91,78,2418,96,124217
171,87.83,82,2333,96,124224
181,87.64,79,2307,96,124233
191,88.03,81,2307,96,124231
201,90.03,77,2359,96,124234
211,87.44,81,2340,96,124230
221,88.35,80,2340,96,124232
231,89.55,80,2301,96,124244
241,87.92,79,2307,96,124245
251,88.07,81,2314,96,124168
261,87.98,81,2294,96,124188
271,88.13,80,2450,96,124190
281,88.30,80,2346,96,124219
291,86.71,80,2333,96,124231
301,88.99,77,2379,96,124286
311,86.03,79,2418,96,124269
321,88.31,77,2346,96,124289
331,88.39,80,2314,96,124298
341,88.31,77,2340,96,124082
351,84.10,81,2346,96,124114
361,88.61,77,2366,96,124125
372,88.72,80,2333,96,124140
382,88.19,79,2372,96,124140
392,82.78,79,2398,96,124138
402,90.76,76,2372,96,124137
412,87.97,79,2346,96,124148
422,88.64,80,2366,96,124143
432,83.58,80,2431,96,124153
442,90.35,79,2379,96,124161
452,87.71,79,2372,96,124166
462,86.84,79,2372,96,124174
472,81.10,76,2437,96,124176
482,88.51,78,2372,96,124182
492,87.52,75,2366,96,124189
502,87.80,79,2366,96,124201
512,82.82,77,2398,96,124212
522,87.44,77,2366,96,124227
532,85.23,74,2398,96,124102
542,82.13,80,2457,96,124155
553,88.11,83,2372,96,124171
563,87.26,81,2353,96,124182
573,86.84,77,2385,96,124086
583,90.43,84,2411,96,124026
593,86.28,82,2379,96,124040
603,85.54,81,2353,96,124050
613,84.82,78,2418,96,124065
623,86.46,82,2379,96,124068
633,87.48,82,2359,96,124075
643,82.53,84,2411,96,124082
653,86.33,80,2353,96,124081
663,85.67,79,2340,96,124093
673,82.65,79,2372,96,124096
683,88.27,85,2379,96,124100
693,86.84,84,2385,96,124106
703,87.39,83,2366,96,124113
713,86.35,84,2405,96,124141
723,86.01,81,2366,96,124146
733,87.44,83,2359,96,124174
743,79.04,79,2398,96,124183
754,85.68,82,2346,96,124165
764,86.43,84,2385,96,124150
774,78.91,84,2405,96,124170
784,85.60,78,2372,96,124201
794,85.98,80,2398,96,124203
804,77.25,78,2392,96,124194
