elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,14.23,57,2411,0,123960
20,14.09,56,2411,0,124009
30,13.95,55,2411,0,124213
40,40.55,60,2502,96,124261
50,33.51,62,2502,96,124058
60,94.13,76,2418,96,124128
70,55.14,71,2483,96,124164
80,96.35,78,2359,96,124230
91,62.79,74,2470,96,124233
101,95.87,80,2320,96,124238
111,95.38,81,2327,96,124160
121,77.54,78,2470,96,124202
131,76.05,77,2463,96,124214
141,76.11,78,2470,96,124255
151,76.71,77,2470,96,124237
161,77.26,77,2470,96,124058
171,77.32,77,2470,96,124093
181,77.22,77,2470,96,124100
191,94.05,81,2346,96,124122
201,95.26,82,2301,96,124141
211,80.24,79,2463,96,124154
221,74.31,78,2463,96,124151
231,74.11,77,2463,96,124144
241,73.39,75,2463,96,124147
252,95.71,80,2346,96,124161
262,73.53,77,2463,96,124167
272,74.17,77,2463,96,124174
282,73.79,77,2470,96,124176
292,95.69,80,2327,96,124177
302,90.70,80,2294,96,124177
312,78.94,79,2463,96,124182
322,78.70,79,2463,96,124186
332,95.26,82,2320,96,124191
342,78.76,77,2463,96,124197
352,77.67,79,2463,96,124202
362,76.27,78,2463,96,124209
372,80.96,79,2463,96,124212
382,76.40,79,2463,96,124217
392,76.58,78,2463,96,124221
402,95.17,81,2340,96,124228
412,78.48,79,2463,96,124233
423,76.34,76,2463,96,124117
433,78.30,79,2463,96,124028
443,95.42,81,2346,96,124042
453,78.07,80,2463,96,124050
463,76.97,79,2463,96,124061
473,79.02,76,2463,96,124063
483,91.46,81,2275,96,124078
493,89.30,82,2307,96,124101
503,79.29,80,2450,96,124113
513,76.35,80,2463,96,124132
523,94.99,82,2314,96,124126
533,79.56,81,2450,96,124141
543,79.32,77,2457,96,124145
553,79.71,80,2457,96,124141
563,76.57,80,2463,96,124136
573,79.25,78,2457,96,124128
583,78.86,77,2457,96,124124
594,77.02,79,2463,96,124130
604,76.65,80,2463,96,124134
614,76.47,77,2463,96,124138
624,76.88,79,2463,96,124159
634,94.91,81,2333,96,124156
644,77.40,78,2463,96,124159
654,81.32,79,2463,96,124155
