elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,15.40,62,2411,0,120059
20,35.45,64,2476,96,120044
30,36.06,63,2476,96,120026
40,35.84,63,2476,96,120031
50,14.48,58,2411,0,120021
60,14.22,56,2411,0,120018
70,22.34,57,2418,96,120019
80,13.81,54,2411,0,120020
90,13.95,55,2411,0,120014
100,34.53,57,2496,96,120018
110,33.74,58,2496,96,120022
120,40.47,60,2496,96,120025
130,40.10,58,2496,96,120029
140,13.87,54,2411,0,120019
150,39.99,58,2496,96,120016
160,33.80,58,2496,96,120014
170,40.05,59,2496,96,120019
180,42.22,56,2496,96,120022
191,39.75,57,2496,96,120022
201,13.52,53,2405,0,120025
211,26.38,60,2437,0,120028
221,13.77,53,2411,0,120016
231,36.88,56,2496,95,120013
241,13.47,52,2405,0,120021
251,18.17,53,2405,36,120021
261,39.74,57,2496,96,120011
271,13.34,52,2405,0,120014
281,36.53,55,2496,96,120000
291,39.82,57,2496,96,120008
301,41.90,58,2483,96,120014
311,39.85,57,2496,96,120014
321,33.35,56,2496,96,120003
331,39.87,57,2489,96,120005
341,22.53,54,2411,0,120005
351,33.10,56,2496,96,120005
361,13.20,51,2405,0,120005
371,13.08,51,2405,0,120008
381,39.44,55,2496,96,120005
391,12.83,49,2405,0,120008
402,36.02,53,2496,96,120003
412,12.72,49,2405,0,120006
422,32.58,53,2509,96,120005
432,35.03,54,2496,96,120003
442,39.47,55,2496,96,120010
452,32.90,54,2496,96,120011
462,13.11,51,2405,0,120002
472,32.81,53,2496,96,120000
482,39.33,54,2496,96,120008
492,32.87,54,2496,96,120013
502,32.86,54,2496,96,120013
512,44.45,56,2496,95,120012
522,12.95,50,2405,0,120010
532,38.94,54,2496,96,120013
542,40.29,58,2496,95,120007
552,33.06,55,2496,96,120014
562,13.47,52,2411,0,120020
572,33.02,54,2496,96,120015
582,41.61,53,2496,96,120019
593,12.84,49,2405,0,120020
603,39.03,53,2509,96,120017
613,40.49,54,2483,96,120015
623,32.86,54,2496,96,120015
633,38.43,55,2496,96,120016
643,15.26,52,2405,0,120018
653,40.47,55,2496,96,120014
663,42.12,54,2496,95,120016
673,37.30,55,2489,96,120004
