elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,13.02,49,2405,0,121420
20,32.51,52,2509,96,121308
30,38.41,54,2496,96,121226
40,12.89,50,2405,0,121150
50,12.59,48,2405,0,121072
60,24.72,48,2450,0,121005
70,12.47,46,2405,0,120939
80,12.55,47,2405,0,120870
90,27.83,49,2509,96,120786
100,38.63,51,2509,96,120741
110,12.55,48,2405,0,120730
120,38.56,51,2509,96,120734
131,12.59,48,2405,0,120738
141,12.73,49,2405,0,120735
151,12.77,49,2405,0,120739
161,39.21,54,2496,96,120737
171,12.80,49,2405,0,120747
181,12.64,48,2405,0,120750
191,38.66,52,2509,96,120746
201,12.78,49,2405,0,120745
211,32.62,52,2509,96,120754
221,12.84,50,2405,0,120752
231,36.41,54,2496,96,120765
241,12.97,50,2405,0,120766
251,12.98,51,2405,0,120760
261,34.18,55,2496,96,120763
271,13.05,51,2405,0,120758
281,39.30,55,2496,96,120759
291,32.45,54,2489,96,120755
301,13.27,52,2405,0,120761
311,13.27,52,2405,0,120754
321,12.91,50,2405,0,120759
331,12.93,50,2405,0,120759
341,12.82,49,2405,0,120765
351,12.67,48,2405,0,120766
361,12.57,47,2405,0,120761
371,12.76,49,2405,0,120764
381,15.93,47,2405,0,120760
392,12.61,48,2405,0,120763
402,12.61,48,2405,0,120766
412,12.74,49,2405,0,120770
422,12.79,49,2405,0,120772
432,33.49,52,2509,96,120780
442,12.66,48,2405,0,120777
452,21.29,50,2444,0,120767
462,27.04,54,2496,96,120772
472,28.98,50,2405,96,120773
482,12.72,49,2405,0,120767
492,32.48,52,2509,96,120766
502,32.72,53,2496,96,120767
512,26.61,52,2509,0,120751
522,12.68,49,2405,0,120751
532,12.85,50,2405,0,120754
542,12.70,48,2405,0,120757
552,23.65,50,2431,0,120764
562,30.43,53,2509,96,120764
572,14.62,48,2405,0,120765
582,12.62,48,2405,0,120768
592,12.75,49,2405,0,120767
602,38.83,53,2509,96,120767
612,29.09,52,2509,96,120767
622,32.63,53,2496,96,120765
633,12.67,48,2405,0,120763
643,12.53,47,2405,0,120771
653,27.38,49,2470,0,120760
663,12.83,50,2405,0,120754
673,12.65,48,2405,0,120762
683,12.59,48,2405,0,120758
693,28.64,50,2450,96,120742
703,29.81,53,2509,96,120739
713,12.64,48,2405,0,120741
723,12.51,47,2405,0,120743
733,12.47,46,2405,0,120746
743,31.21,51,2509,94,120748
753,12.44,47,2405,0,120753
763,12.36,46,2405,0,120749
773,12.35,46,2405,0,120748
783,12.44,46,2405,0,120750
793,12.30,45,2405,0,120754
803,12.27,45,2405,0,120756
813,12.56,47,2405,0,120750
823,38.34,50,2509,96,120743
833,12.44,47,2405,0,120738
843,12.50,47,2405,0,120746
