elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,42.82,65,2489,96,118551
20,42.86,65,2489,96,118514
30,43.03,66,2489,96,118506
40,56.19,67,2483,96,118509
51,43.65,68,2496,96,118520
61,46.01,69,2496,96,118514
71,43.79,69,2489,96,118518
81,47.96,70,2489,96,118520
91,42.43,70,2496,96,118515
101,44.18,70,2489,96,118506
111,44.31,70,2489,96,118504
121,44.42,70,2489,96,118505
131,44.18,71,2496,96,118508
141,44.40,71,2496,96,118498
151,45.94,71,2489,96,118493
161,45.96,72,2489,96,118496
171,44.87,72,2496,96,118497
181,70.61,72,2457,96,118504
192,46.13,73,2470,96,118508
202,45.86,72,2470,96,118500
212,44.72,72,2470,96,118499
222,46.34,73,2470,96,118502
232,45.98,72,2470,96,118499
242,45.82,72,2470,96,118502
252,45.98,71,2489,96,118507
262,44.40,71,2496,96,118499
