elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,40.36,53,2502,96,118851
20,40.90,56,2502,96,118809
31,41.16,57,2502,96,118734
41,41.48,59,2502,96,118715
51,41.76,60,2502,96,118708
61,41.90,61,2509,96,118714
71,43.01,62,2509,96,118714
81,42.67,63,2515,96,118191
91,40.53,63,2496,96,118205
101,43.60,65,2489,96,118212
111,43.67,65,2489,96,118224
121,43.15,65,2496,96,118226
131,40.79,65,2496,96,118230
141,40.89,65,2496,96,118240
151,44.07,67,2489,96,118252
161,43.54,67,2496,96,118253
171,41.25,67,2496,96,118264
181,44.45,68,2489,96,118260
192,44.56,68,2489,96,118264
202,43.85,68,2496,96,118261
212,41.59,68,2496,96,118254
222,43.76,68,2489,96,118257
232,15.69,64,2405,0,118513
242,44.55,67,2489,96,118418
252,44.62,67,2489,96,118417
262,44.58,67,2489,96,118430
272,44.94,67,2489,96,118424
282,44.72,67,2489,96,118433
292,41.24,66,2496,96,118400
302,44.59,67,2483,96,118421
312,44.85,67,2489,96,118431
322,44.89,67,2489,96,118432
332,43.68,67,2496,96,118444
342,92.56,76,2450,96,118422
353,44.61,68,2489,96,118434
363,44.73,67,2489,96,118453
373,44.60,67,2489,96,118484
383,44.92,67,2489,96,118928
393,44.67,67,2489,96,118929
403,44.37,67,2489,96,118925
413,41.29,67,2496,96,118927
423,44.88,68,2489,96,118933
433,44.70,67,2489,96,118928
443,44.90,67,2489,96,118928
453,44.90,67,2489,96,118926
463,44.31,67,2489,96,118924
473,41.25,66,2496,96,118925
