elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,14.30,57,2411,0,119809
20,42.13,62,2509,96,119808
30,42.49,63,2509,96,119809
40,43.34,64,2496,96,119815
50,44.08,65,2489,96,119804
60,44.39,65,2489,96,119804
70,44.07,65,2489,96,119806
80,44.11,66,2483,96,119806
90,44.16,66,2483,96,119798
101,44.32,66,2483,96,119800
111,43.94,67,2476,96,119810
121,44.21,67,2476,96,119812
131,61.56,68,2476,96,119811
141,44.16,68,2470,96,119812
151,43.79,68,2470,96,119813
161,58.04,71,2463,96,119813
171,44.05,68,2470,96,119813
181,44.28,68,2470,96,119811
191,44.24,68,2470,96,119815
201,44.25,68,2463,96,119814
211,69.62,71,2457,96,119815
221,63.21,74,2457,96,119816
231,44.65,68,2463,96,119812
242,44.72,69,2463,96,119812
252,52.45,69,2463,96,119814
262,66.50,75,2457,96,119814
272,44.97,69,2463,96,119813
282,44.59,69,2463,96,119813
292,44.63,68,2463,96,119803
302,44.65,68,2463,96,119791
312,44.55,68,2463,96,119799
322,44.45,69,2457,96,119791
332,44.57,68,2463,96,119791
342,44.38,68,2463,96,119788
352,44.56,68,2463,96,119787
362,44.59,69,2463,96,119793
373,44.49,69,2463,96,119787
383,44.40,69,2463,96,119788
393,44.46,69,2463,96,119788
403,44.37,69,2463,96,119786
413,44.64,69,2463,96,119788
423,44.41,69,2463,96,119785
433,44.49,69,2463,96,119782
443,44.52,69,2463,96,119785
453,44.52,69,2463,96,119791
463,44.81,69,2463,96,119791
473,44.60,69,2463,96,119791
483,44.55,69,2463,96,119790
493,44.53,69,2463,96,119789
503,44.65,69,2463,96,119802
514,44.56,69,2463,96,119806
524,44.57,69,2463,96,119807
534,44.51,69,2463,96,119817
544,44.62,69,2463,96,119808
554,44.53,68,2463,96,119809
564,44.64,69,2463,96,119801
574,44.67,69,2463,96,119789
584,44.53,69,2463,96,119792
594,44.68,69,2463,96,119792
604,44.63,69,2463,96,119793
614,44.90,69,2463,96,119790
624,44.60,69,2463,96,119794
634,44.67,69,2463,96,119794
645,44.99,69,2463,96,119796
655,44.78,69,2463,96,119801
665,45.08,69,2463,96,119801
675,45.07,69,2463,96,119806
685,45.10,69,2463,96,119810
695,44.92,69,2463,96,119808
705,45.08,69,2463,96,119809
715,45.16,69,2463,96,119809
725,45.11,69,2463,96,119805
735,45.25,69,2463,96,119815
745,45.17,69,2463,96,119815
755,45.13,69,2463,96,119811
765,45.22,69,2463,96,119797
775,45.23,69,2463,96,119802
786,45.21,69,2463,96,119802
796,45.49,69,2463,96,119802
806,45.31,69,2463,96,119803
816,45.65,69,2463,96,119805
826,45.56,69,2463,96,119803
836,45.32,69,2463,96,119798
846,45.00,69,2463,96,119804
856,45.47,69,2463,96,119788
866,45.49,69,2463,96,119789
876,45.54,69,2463,96,119794
886,45.34,69,2463,96,119786
896,45.04,69,2463,96,119754
906,45.04,69,2463,96,120333
916,45.23,69,2463,96,120344
927,44.87,69,2463,96,120304
937,45.06,69,2470,96,120284
947,45.07,69,2470,96,120278
957,44.94,69,2470,96,120275
967,44.92,69,2470,96,120276
977,44.98,69,2470,96,120275
987,45.01,69,2470,96,120283
997,44.88,69,2470,96,120274
1007,44.92,69,2470,96,120274
1017,44.81,69,2470,96,120280
1027,44.81,69,2470,96,120281
1037,45.03,69,2470,96,120276
1047,44.77,69,2470,96,120280
1057,45.00,69,2470,96,120280
1068,44.99,69,2470,96,120277
1078,44.59,69,2470,96,120275
1088,44.90,69,2470,96,120272
1098,44.96,69,2476,96,120267
1108,44.86,69,2470,96,120261
1118,44.96,69,2470,96,120262
1128,45.19,69,2470,96,120264
1138,45.25,69,2470,96,120275
1148,45.26,69,2470,96,120281
1158,45.14,69,2470,96,120282
1168,45.21,69,2470,96,120273
1178,45.46,69,2476,96,120273
1188,45.61,69,2470,96,120273
1199,45.64,69,2470,96,120276
1209,45.60,69,2470,96,120271
1219,45.72,69,2470,96,120266
1229,45.71,69,2470,96,120266
1239,45.71,69,2470,96,120262
1249,45.58,69,2476,96,120265
1259,45.67,69,2470,96,120266
1269,45.69,69,2476,96,120265
1279,45.73,69,2470,96,120266
1289,45.63,69,2470,96,120266
1299,45.68,69,2470,96,120261
1309,45.70,69,2470,96,120262
1319,45.65,69,2476,96,120253
1329,45.66,69,2476,96,120253
1340,45.71,69,2476,96,120262
1350,45.71,69,2470,96,120259
1360,45.79,69,2470,96,120252
1370,45.86,69,2476,96,120248
1380,45.82,69,2476,96,120254
1390,46.52,69,2483,96,120260
1400,46.36,69,2483,96,120257
1410,46.44,69,2476,96,120258
1420,46.14,69,2483,96,120255
1430,46.08,69,2483,96,120260
1440,46.14,69,2483,96,120270
1450,46.10,69,2483,96,120270
1460,46.21,69,2483,96,120260
1470,46.21,69,2483,96,120262
1480,46.10,69,2483,96,120270
1491,46.20,69,2489,96,120263
1501,45.92,69,2483,96,120262
1511,46.05,69,2483,96,120265
1521,45.98,69,2489,96,120270
1531,46.03,69,2489,96,120277
1541,46.04,69,2489,96,120272
1551,45.88,69,2489,96,120266
1561,45.29,69,2489,96,120265
1571,44.36,69,2496,96,120266
1581,44.29,69,2496,96,120253
