elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,45.42,69,2489,96,118288
20,45.42,69,2489,96,118249
30,45.56,69,2489,96,118246
40,39.69,68,2496,96,118243
50,37.20,67,2496,96,118246
60,39.57,68,2496,96,118241
70,88.02,77,2385,96,118238
80,95.64,78,2392,96,118236
90,92.06,78,2379,96,118235
100,95.95,79,2392,96,118236
110,45.89,70,2489,96,118229
120,45.88,70,2489,96,118223
130,45.89,70,2489,96,118218
141,45.79,70,2489,96,118218
151,40.03,69,2496,96,118223
161,40.13,69,2496,96,118231
171,40.12,69,2496,96,118240
181,40.10,69,2496,96,118237
191,42.91,71,2496,96,118235
201,95.40,78,2366,96,118226
211,95.77,78,2379,96,118226
221,39.25,71,2489,96,118226
231,43.17,72,2470,96,118232
241,46.42,71,2489,96,118231
251,46.09,70,2489,96,118236
261,45.68,69,2489,96,118238
271,45.54,68,2489,96,118241
281,40.34,69,2496,96,118236
291,70.32,72,2463,96,118239
302,39.78,67,2496,96,118240
312,40.09,68,2496,96,118239
322,62.08,70,2392,96,118238
332,96.48,77,2385,96,118242
342,50.17,70,2496,96,118242
352,96.12,77,2379,96,118247
362,96.48,80,2379,96,118243
372,96.24,75,2385,96,118244
382,93.65,79,2372,96,118248
392,96.21,78,2385,96,118237
402,96.15,78,2366,96,118231
412,96.50,77,2379,96,118230
422,96.70,76,2379,96,118241
432,97.12,76,2392,96,118232
442,97.05,77,2392,96,118233
452,97.06,76,2385,96,118229
462,39.14,68,2496,96,118232
472,97.06,75,2372,96,118219
482,40.38,68,2496,96,118232
492,96.52,78,2372,96,118234
503,40.28,68,2496,96,118232
513,96.39,75,2372,96,118242
523,96.74,76,2385,96,118240
533,65.65,76,2457,96,118239
543,43.92,71,2496,96,118230
553,96.19,77,2379,96,118235
563,96.31,79,2372,96,118237
573,43.87,71,2496,96,118243
583,96.72,78,2372,96,118231
593,96.46,80,2359,96,118244
603,39.71,70,2496,96,118238
613,96.41,78,2372,96,118239
623,96.28,80,2353,96,118246
633,43.69,70,2496,96,118232
