elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,14.58,59,2411,0,114326
20,84.35,72,2457,96,114313
30,86.91,75,2450,96,114270
40,45.56,68,2489,96,114217
50,70.72,73,2457,96,114188
60,59.07,74,2457,96,114189
71,59.03,70,2483,96,114183
81,45.33,68,2489,96,114187
91,45.33,69,2489,96,114189
101,66.01,69,2496,96,114191
111,79.65,74,2476,96,114192
121,53.12,70,2496,96,114180
131,76.14,74,2457,96,114201
141,45.95,70,2489,96,114193
151,45.93,70,2489,96,114194
161,47.43,70,2489,96,114196
171,83.38,71,2450,96,114199
181,46.04,70,2489,96,114201
191,49.13,70,2489,96,114198
201,62.19,70,2489,96,114194
211,70.06,71,2470,96,114194
221,45.93,71,2489,96,114196
231,46.71,71,2470,96,114198
241,74.83,77,2457,96,114214
251,56.81,75,2470,96,114208
261,46.06,71,2483,96,114210
271,46.06,71,2489,96,114211
282,52.88,71,2470,96,114217
292,46.01,71,2489,96,114214
302,46.46,71,2470,96,114215
312,47.17,71,2489,96,114216
322,46.21,71,2489,96,114236
332,46.24,71,2489,96,114211
342,86.28,77,2450,96,114212
352,51.92,71,2489,96,114226
362,46.03,71,2489,96,114226
372,46.00,71,2470,96,114218
382,45.06,71,2489,96,114225
392,87.59,78,2450,96,114217
402,46.00,72,2470,96,114225
412,45.96,71,2489,96,114232
422,45.99,71,2489,96,114226
432,79.89,77,2457,96,114225
442,45.80,71,2489,96,114224
452,67.13,72,2450,96,114233
463,66.12,71,2457,96,114221
473,56.88,71,2470,96,114215
483,61.86,72,2457,96,114214
493,46.14,71,2489,96,114214
503,62.97,71,2483,96,114221
513,46.30,71,2489,96,114223
523,62.64,71,2470,96,114223
533,46.19,72,2470,96,114218
543,83.49,74,2450,96,114216
553,46.34,72,2470,96,114225
563,60.68,71,2470,96,114231
573,57.80,77,2470,96,114220
583,46.23,71,2489,96,114219
593,85.64,79,2450,96,114218
603,62.46,71,2470,96,114217
613,46.12,71,2489,96,114230
623,72.16,71,2470,96,114227
633,53.49,72,2463,96,114232
643,86.35,76,2457,96,114227
653,65.57,72,2470,96,114220
664,45.75,72,2476,96,114227
674,45.56,71,2496,96,114218
684,45.12,70,2496,96,114220
694,45.22,70,2496,96,114216
704,43.74,69,2496,96,114208
