elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,43.87,67,2489,96,113860
20,43.87,67,2489,96,113855
30,43.95,67,2489,96,113847
40,70.60,71,2450,96,113840
50,41.37,67,2496,96,113849
60,41.43,68,2496,96,113840
70,84.81,76,2450,96,113829
80,41.36,68,2496,96,113826
90,41.47,68,2496,96,113820
100,87.77,74,2450,96,113826
110,43.59,69,2496,96,113821
120,53.92,70,2496,96,113807
131,43.21,69,2496,96,113808
141,44.06,70,2496,96,113815
151,43.79,69,2496,96,113810
161,44.17,70,2496,96,113811
171,43.88,70,2496,96,113817
181,44.33,69,2489,96,113819
191,44.32,69,2489,96,113827
201,44.24,69,2489,96,113830
211,44.17,69,2489,96,113842
221,42.13,70,2496,96,113838
231,85.37,76,2457,96,113836
241,42.16,70,2496,96,113835
251,86.54,77,2457,96,113832
261,42.12,70,2496,96,113831
271,85.99,77,2457,96,113826
281,42.05,70,2496,96,113825
291,81.78,78,2457,96,113829
301,44.51,72,2496,96,113830
311,51.68,77,2476,96,113831
321,87.40,80,2450,96,113823
332,44.35,72,2470,96,113821
342,87.58,77,2450,96,113821
352,87.38,80,2450,96,113825
362,44.32,72,2470,96,113822
372,87.51,77,2444,96,113831
382,44.88,74,2470,96,113826
392,44.35,72,2470,96,113824
402,44.68,72,2470,96,113827
412,44.66,72,2470,96,113827
422,81.61,79,2463,96,113827
432,60.50,74,2457,96,113830
442,44.76,71,2489,96,113826
452,84.55,78,2444,96,113827
462,73.09,76,2463,96,113827
472,42.50,71,2496,96,113827
482,83.73,76,2444,96,113828
492,43.78,73,2470,96,113899
502,42.35,72,2470,96,113834
512,83.25,77,2457,96,113834
522,42.71,73,2470,96,113831
533,44.34,70,2470,96,113836
543,85.16,81,2450,96,113832
553,42.69,73,2470,96,113848
563,66.10,79,2437,96,113842
573,82.80,77,2444,96,113843
583,81.18,81,2444,96,113840
593,84.67,81,2457,96,113844
603,45.04,74,2470,96,113836
613,64.57,79,2470,96,113838
623,84.87,80,2450,96,113841
633,80.67,78,2450,96,113844
643,84.55,79,2437,96,113840
653,45.28,75,2470,96,113832
663,79.06,81,2437,96,113842
673,84.97,78,2437,96,113842
683,84.14,79,2437,96,113825
693,82.77,82,2457,96,113830
703,44.97,74,2470,96,113833
713,86.87,78,2450,96,113836
723,81.40,79,2450,96,113832
733,82.37,79,2457,96,113842
743,79.67,80,2463,96,113845
753,44.42,72,2496,96,113834
764,86.34,74,2457,96,113832
774,44.20,70,2489,96,113831
784,44.19,70,2496,96,113833
794,85.20,76,2457,96,113831
804,43.71,68,2489,96,113830
814,72.51,75,2483,96,113831
824,43.46,67,2496,96,113834
834,84.08,72,2457,96,113835
844,77.08,72,2470,96,113848
854,82.91,73,2457,96,113759
864,41.50,68,2496,96,113786
874,78.78,75,2483,96,113799
884,75.72,71,2450,96,113809
894,77.44,72,2457,96,113809
904,72.60,71,2457,96,113813
914,41.16,67,2496,96,113754
924,72.55,70,2489,96,113752
934,81.03,73,2450,96,113775
944,70.95,71,2476,96,113785
954,41.52,68,2496,96,113799
964,40.64,66,2496,96,113802
974,77.25,71,2489,96,113809
984,76.28,71,2489,96,113810
994,81.16,71,2457,96,113815
1005,41.27,67,2496,96,113823
1015,78.10,70,2463,96,113773
1025,73.82,70,2489,96,113792
1035,82.69,76,2463,96,113809
1045,73.97,72,2450,96,113812
1055,81.86,73,2450,96,113817
1065,72.63,72,2450,96,113828
1075,84.40,75,2457,96,113763
1085,43.51,68,2496,96,113751
1095,42.61,67,2496,96,113784
1105,80.46,71,2463,96,113794
1115,74.41,71,2496,96,113803
1125,83.86,76,2457,96,113803
1135,74.72,76,2463,96,113821
1145,75.71,72,2463,96,113757
1155,78.17,75,2457,96,113750
1165,60.59,69,2483,96,113775
1175,43.24,67,2496,96,113777
1185,70.03,70,2483,96,113804
1195,79.31,71,2450,96,113811
1205,72.03,71,2476,96,113807
1215,81.05,73,2463,96,113807
1225,76.62,75,2470,96,113762
1235,76.01,72,2463,96,113752
1245,78.55,75,2470,96,113773
1256,43.43,68,2496,96,113786
1266,85.34,71,2463,96,113785
1276,76.84,71,2476,96,113796
1286,76.29,71,2470,96,113797
1296,77.89,74,2476,96,113757
1306,75.51,74,2470,96,113752
1316,80.38,76,2470,96,113761
1326,73.28,71,2483,96,113773
1336,43.55,68,2496,96,113772
1346,42.93,67,2496,96,113781
