elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,75.11,71,2489,96,113774
20,74.03,75,2483,96,113759
30,73.03,72,2463,96,113752
40,75.09,78,2463,96,113736
50,69.58,77,2457,96,113776
60,83.67,79,2444,96,113841
70,76.25,77,2470,96,113735
80,79.96,79,2463,96,113730
90,79.20,76,2450,96,113734
100,75.46,75,2450,96,113636
110,79.79,76,2444,96,113632
120,72.42,76,2444,96,113648
130,80.82,77,2457,96,113660
140,72.87,76,2444,96,113674
150,46.34,73,2470,96,113684
160,45.53,72,2470,96,113687
171,78.47,76,2470,96,113700
181,74.06,80,2457,96,113701
191,77.06,76,2463,96,113697
201,78.15,79,2457,96,113694
211,77.73,80,2463,96,113694
221,80.72,81,2470,96,113696
231,77.25,77,2450,96,113692
241,81.20,78,2444,96,113697
251,73.64,77,2437,96,113697
261,79.17,82,2450,96,113695
271,73.30,78,2444,96,113697
281,79.04,79,2450,96,113698
291,75.91,78,2437,96,113702
301,72.67,78,2470,96,113702
311,46.82,74,2470,96,113716
321,45.38,73,2470,96,113724
331,78.08,80,2470,96,113718
341,76.27,78,2463,96,113718
351,76.97,77,2450,96,113713
361,78.24,80,2463,96,113700
371,78.42,83,2457,96,113702
381,83.03,78,2431,96,113703
391,77.55,79,2463,96,113701
401,79.57,81,2450,96,113706
411,77.27,82,2470,96,113707
421,76.92,83,2470,96,113712
432,76.06,83,2470,96,113713
442,74.61,78,2437,96,113712
452,78.63,83,2470,96,113705
462,73.60,80,2470,96,113706
472,47.08,75,2470,96,113698
482,46.57,74,2470,96,113701
492,75.26,76,2470,96,113694
502,79.97,78,2470,96,113697
512,77.84,82,2437,96,113710
522,83.66,78,2444,96,113710
532,75.10,78,2463,96,113705
542,85.19,82,2437,96,113723
552,79.63,79,2470,96,113715
562,78.88,79,2437,96,113707
572,81.11,82,2463,96,113707
582,77.40,84,2444,96,113707
592,81.03,84,2457,96,113711
602,78.32,79,2470,96,113711
612,84.53,80,2444,96,113709
622,80.42,79,2457,96,113709
632,47.19,75,2470,96,113691
642,46.78,74,2470,96,113696
