elapsed_s,power_w,temp_c,sm_mhz,gpu_util,mem_used_mb
10,41.28,57,2496,96,113893
20,41.79,60,2496,96,113884
30,42.10,61,2502,96,113890
40,42.25,62,2496,96,113892
50,42.52,63,2483,96,113880
60,42.71,64,2483,96,113896
70,42.77,65,2483,96,113905
80,43.12,66,2483,96,113915
90,41.09,66,2496,96,113927
100,39.60,66,2496,96,113928
110,43.54,67,2483,96,113924
120,72.65,73,2463,96,113910
130,41.48,67,2496,96,113912
141,43.78,68,2483,96,113913
151,41.73,68,2496,96,113916
161,40.12,68,2496,96,113918
171,44.19,69,2483,96,113907
181,44.22,69,2483,96,113908
191,41.98,69,2496,96,113926
201,40.29,69,2496,96,113928
211,44.32,70,2496,96,113929
221,44.07,70,2496,96,113928
231,85.50,77,2450,96,113935
241,44.26,70,2496,96,113935
251,44.05,69,2496,96,113932
261,67.35,72,2463,96,113931
271,43.93,69,2496,96,113923
281,42.39,68,2496,96,113925
291,38.37,67,2496,96,113925
301,43.93,68,2483,96,113928
311,43.75,68,2496,96,113928
322,43.44,68,2496,96,113852
332,39.91,67,2496,96,113876
342,43.84,67,2483,96,113882
